sourceId,behaviorId,disposition,rationale,owner
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L519","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L536","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L55","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L559","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L581","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L614","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L623","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L638","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L653","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L668","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L684","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L700","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L737","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L749","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L762","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L772","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L790","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L801","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L812","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L828","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L856","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L872","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L88","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L898","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L916","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L942","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L969","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_sessions.test.ts:L994","behavior:sessions-composer-attachments-stream-retry-cancel-reconnect-transcript","retained_unit","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_skill_wiring_route.test.ts:L102","behavior:mcp-skills-commands","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
"api:apps/api_server/src/__tests__/agent_skill_wiring_route.test.ts:L117","behavior:mcp-skills-commands","retained_integration","Conservative generated default from test_declaration; review before claiming browser or native coverage.","parity-matrix"
